518	010001001110111
519	010001001111011
520	010001010011111
521	010001010101111
522	010001010110111
523	010001010111011
524	010001011001111
525	010001011010111
526	010001011011011
527	010001011100111
528	010001011101011
529	010001100011111
530	010001100101111
531	010001100110111
532	010001100111011
533	010001101001111
534	010001101010111
535	010001101011011
536	010001101100111
537	010001101101011
538	010001110001111
539	010001110010111
540	010001110011011
541	010001110100111
542	010001110101011
543	010010000111111
544	010010001011111
545	010010001101111
546	010010001110111
547	010010001111011
548	010010010011111
549	010010010101111
550	010010010110111
551	010010010111011
552	010010011001111
553	010010011010111
554	010010011011011
555	010010011100111
556	010010011101011
557	010010100011111
558	010010100101111
559	010010100110111
560	010010100111011
561	010010101001111
562	010010101010111
563	010010101011011
564	010010101100111
565	010010101101011
566	010010110001111
567	010010110010111
568	010010110011011
569	010010110100111
570	010010110101011
571	010011000011111
572	010011000101111
573	010011000110111
574	010011000111011
575	010011001001111
576	010011001010111
577	010011001011011
578	010011001100111
579	010011001101011
580	010011010001111
581	010011010010111
582	010011010011011
583	010011010100111
584	010011010101011
585	010100000111111
586	010100001011111
587	010100001101111
588	010100001110111
589	010100001111011
590	010100010011111
591	010100010101111
592	010100010110111
593	010100010111011
594	010100011001111
595	010100011010111
596	010100011011011
597	010100011100111
598	010100011101011
599	010100100011111
600	010100100101111
601	010100100110111
602	010100100111011
603	010100101001111
604	010100101010111
605	010100101011011
606	010100101100111
607	010100101101011
608	010100110001111
609	010100110010111
610	010100110011011
611	010100110100111
612	010100110101011
613	010101000011111
614	010101000101111
615	010101000110111
616	010101000111011
617	010101001001111
618	010101001010111
619	010101001011011
620	010101001100111
621	010101001101011
622	010101010001111
623	010101010010111
624	010101010011011
625	010101010100111
626	010101010101011
627	00000000111111111
628	00000001011111111
629	00000001101111111
630	00000001110111111
631	00000001111011111
632	00000001111101111
633	00000001111110111
634	00000001111111011
635	00000010011111111
636	00000010101111111
637	00000010110111111
638	00000010111011111
639	00000010111101111
640	00000010111110111
641	00000010111111011
642	00000011001111111
643	00000011010111111
644	00000011011011111
645	00000011011101111
646	00000011011110111
647	00000011011111011
648	00000011100111111
649	00000011101011111
650	00000011101101111
651	00000011101110111
652	00000011101111011
653	00000011110011111
654	00000011110101111
655	00000011110110111
656	00000011110111011
657	00000011111001111
658	00000011111010111
659	00000011111011011
660	00000011111100111
661	00000011111101011
662	00000100011111111
663	00000100101111111
664	00000100110111111
665	00000100111011111
666	00000100111101111
667	00000100111110111
668	00000100111111011
669	00000101001111111
670	00000101010111111
671	00000101011011111
672	00000101011101111
673	00000101011110111
674	00000101011111011
675	00000101100111111
676	00000101101011111
677	00000101101101111
678	00000101101110111
679	00000101101111011
680	00000101110011111
681	00000101110101111
682	00000101110110111
683	00000101110111011
684	00000101111001111
685	00000101111010111
686	00000101111011011
687	00000101111100111
688	00000101111101011
689	00000110001111111
690	00000110010111111
691	00000110011011111
692	00000110011101111
693	00000110011110111
694	00000110011111011
695	00000110100111111
696	00000110101011111
697	00000110101101111
698	00000110101110111
699	00000110101111011
700	00000110110011111
701	00000110110101111
702	00000110110110111
703	00000110110111011
704	00000110111001111
705	00000110111010111
706	00000110111011011
707	00000110111100111
708	00000110111101011
709	00000111000111111
710	00000111001011111
711	00000111001101111
712	00000111001110111
713	00000111001111011
714	00000111010011111
715	00000111010101111
716	00000111010110111
717	00000111010111011
718	00000111011001111
719	00000111011010111
720	00000111011011011
721	00000111011100111
722	00000111011101011
723	00000111100011111
724	00000111100101111
725	00000111100110111
726	00000111100111011
727	00000111101001111
728	00000111101010111
729	00000111101011011
730	00000111101100111
731	00000111101101011
732	00000111110001111
733	00000111110010111
734	00000111110011011
735	00000111110100111
736	00000111110101011
737	00001000011111111
738	00001000101111111
739	00001000110111111
740	00001000111011111
741	00001000111101111
742	00001000111110111
743	00001000111111011
744	00001001001111111
745	00001001010111111
746	00001001011011111
747	00001001011101111
748	00001001011110111
749	00001001011111011
750	00001001100111111
751	00001001101011111
752	00001001101101111
753	00001001101110111
754	00001001101111011
755	00001001110011111
756	00001001110101111
757	00001001110110111
758	00001001110111011
759	00001001111001111
760	00001001111010111
761	00001001111011011
762	00001001111100111
763	00001001111101011
764	00001010001111111
765	00001010010111111
766	00001010011011111
767	00001010011101111
768	00001010011110111
769	00001010011111011
770	00001010100111111
771	00001010101011111
772	00001010101101111
773	00001010101110111
774	00001010101111011
775	00001010110011111
776	00001010110101111
777	00001010110110111
778	00001010110111011
779	00001010111001111
780	00001010111010111
781	00001010111011011
782	00001010111100111
783	00001010111101011
784	00001011000111111
785	00001011001011111
786	00001011001101111
787	00001011001110111
788	00001011001111011
789	00001011010011111
790	00001011010101111
791	00001011010110111
792	00001011010111011
793	00001011011001111
794	00001011011010111
795	00001011011011011
796	00001011011100111
797	00001011011101011
798	00001011100011111
799	00001011100101111
800	00001011100110111
801	00001011100111011
802	00001011101001111
803	00001011101010111
804	00001011101011011
805	00001011101100111
806	00001011101101011
807	00001011110001111
808	00001011110010111
809	00001011110011011
810	00001011110100111
811	00001011110101011
812	00001100001111111
813	00001100010111111
814	00001100011011111
815	00001100011101111
816	00001100011110111
817	00001100011111011
818	00001100100111111
819	00001100101011111
820	00001100101101111
821	00001100101110111
822	00001100101111011
823	00001100110011111
824	00001100110101111
825	00001100110110111
826	00001100110111011
827	00001100111001111
828	00001100111010111
829	00001100111011011
830	00001100111100111
831	00001100111101011
832	00001101000111111
833	00001101001011111
834	00001101001101111
835	00001101001110111
836	00001101001111011
837	00001101010011111
838	00001101010101111
839	00001101010110111
840	00001101010111011
